TransactionID,UserID,CourseID,TransactionDate,UserName,Age,AgeGroup,Gender,CourseName,CourseCategory,CourseType,CourseLevel,Year,Month,MonthName,Quarter,DayOfWeek
TT00192,U00321,CR00047,2025-01-04,mhammond,28,26-35,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,1,January,1,Saturday
TT00193,U00321,CR00049,2025-10-19,mhammond,28,26-35,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,10,October,4,Sunday
TT00194,U00322,CR00041,2025-06-26,idillon,23,18-25,Male,Financial Accounting,Finance,Paid,Beginner,2025,6,June,2,Thursday
TT00195,U00322,CR00048,2025-06-26,idillon,23,18-25,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,6,June,2,Thursday
TT00196,U00322,CR00022,2025-05-11,idillon,23,18-25,Male,Data Visualization,Data Science,Free,Beginner,2025,5,May,2,Sunday
TT00197,U00323,CR00005,2025-03-02,irichard,21,18-25,Female,Full Stack Development,Programming,Free,Beginner,2025,3,March,1,Sunday
TT00198,U00323,CR00036,2025-03-11,irichard,21,18-25,Female,Agile Project Management,Project Management,Free,Beginner,2025,3,March,1,Tuesday
TT00199,U00323,CR00016,2025-02-01,irichard,21,18-25,Female,Digital Marketing,Marketing,Free,Intermediate,2025,2,February,1,Saturday
TT00200,U00323,CR00033,2025-02-09,irichard,21,18-25,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,2,February,1,Sunday
TT00201,U00328,CR00042,2025-01-18,glennmoore,29,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,1,January,1,Saturday
TT00202,U00328,CR00003,2025-06-06,glennmoore,29,26-35,Female,C++ for Beginners,Programming,Free,Beginner,2025,6,June,2,Friday
TT00203,U00328,CR00041,2025-07-01,glennmoore,29,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,7,July,3,Tuesday
TT00204,U00328,CR00004,2025-09-21,glennmoore,29,26-35,Female,Advanced Python,Programming,Free,Beginner,2025,9,September,3,Sunday
TT00205,U00328,CR00036,2025-04-02,glennmoore,29,26-35,Female,Agile Project Management,Project Management,Free,Beginner,2025,4,April,2,Wednesday
TT00206,U00329,CR00060,2025-01-26,ellisangela,20,18-25,Female,Content Creation,Digital Marketing,Free,Beginner,2025,1,January,1,Sunday
TT00207,U00329,CR00021,2025-09-29,ellisangela,20,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,9,September,3,Monday
TT00208,U00329,CR00049,2025-03-25,ellisangela,20,18-25,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Tuesday
TT00209,U00330,CR00051,2025-12-12,jsherman,15,<18,Female,HTML & CSS,Web Development,Paid,Advanced,2025,12,December,4,Friday
TT00210,U00330,CR00040,2025-02-11,jsherman,15,<18,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,2,February,1,Tuesday
TT00211,U00330,CR00054,2025-12-20,jsherman,15,<18,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,12,December,4,Saturday
TT00212,U00334,CR00024,2025-01-21,dianasanchez,24,18-25,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,1,January,1,Tuesday
TT00213,U00334,CR00051,2025-03-04,dianasanchez,24,18-25,Female,HTML & CSS,Web Development,Paid,Advanced,2025,3,March,1,Tuesday
TT00214,U00334,CR00046,2025-02-18,dianasanchez,24,18-25,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,2,February,1,Tuesday
TT00215,U00334,CR00042,2025-10-06,dianasanchez,24,18-25,Female,Investment Strategies,Finance,Free,Intermediate,2025,10,October,4,Monday
TT00216,U00338,CR00023,2025-08-25,brianlee,23,18-25,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,8,August,3,Monday
TT00217,U00338,CR00009,2025-11-28,brianlee,23,18-25,Female,Web Design Fundamentals,Design,Free,Beginner,2025,11,November,4,Friday
TT00218,U00338,CR00002,2025-04-11,brianlee,23,18-25,Female,Java Programming,Programming,Free,Intermediate,2025,4,April,2,Friday
TT00219,U00338,CR00039,2025-03-15,brianlee,23,18-25,Female,Project Planning,Project Management,Paid,Advanced,2025,3,March,1,Saturday
TT00220,U00338,CR00017,2025-04-10,brianlee,23,18-25,Female,SEO Mastery,Marketing,Free,Advanced,2025,4,April,2,Thursday
TT00221,U00339,CR00044,2025-08-19,emmaallen,29,26-35,Male,Personal Finance,Finance,Paid,Intermediate,2025,8,August,3,Tuesday
TT00222,U00339,CR00001,2025-05-28,emmaallen,29,26-35,Male,Python Basics,Programming,Paid,Beginner,2025,5,May,2,Wednesday
TT00223,U00339,CR00039,2025-08-10,emmaallen,29,26-35,Male,Project Planning,Project Management,Paid,Advanced,2025,8,August,3,Sunday
TT00224,U00339,CR00040,2025-08-23,emmaallen,29,26-35,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,8,August,3,Saturday
TT00225,U00339,CR00060,2025-08-01,emmaallen,29,26-35,Male,Content Creation,Digital Marketing,Free,Beginner,2025,8,August,3,Friday
TT00226,U00340,CR00033,2025-02-03,george01,30,26-35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,2,February,1,Monday
TT00227,U00340,CR00048,2025-05-24,george01,30,26-35,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,5,May,2,Saturday
TT00228,U00340,CR00034,2025-11-09,george01,30,26-35,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Sunday
TT00229,U00340,CR00028,2025-01-23,george01,30,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,1,January,1,Thursday
TT00230,U00345,CR00001,2025-05-17,whiteheadjessica,16,<18,Male,Python Basics,Programming,Paid,Beginner,2025,5,May,2,Saturday
TT00231,U00345,CR00017,2025-01-02,whiteheadjessica,16,<18,Male,SEO Mastery,Marketing,Free,Advanced,2025,1,January,1,Thursday
TT00232,U00345,CR00007,2025-08-10,whiteheadjessica,16,<18,Male,UI/UX Design,Design,Free,Advanced,2025,8,August,3,Sunday
TT00233,U00345,CR00058,2025-08-05,whiteheadjessica,16,<18,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,8,August,3,Tuesday
TT00234,U00345,CR00003,2025-09-12,whiteheadjessica,16,<18,Male,C++ for Beginners,Programming,Free,Beginner,2025,9,September,3,Friday
TT00235,U00351,CR00024,2025-08-09,carlsonjason,18,18-25,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,8,August,3,Saturday
TT00236,U00351,CR00008,2025-11-15,carlsonjason,18,18-25,Female,Photoshop Mastery,Design,Free,Advanced,2025,11,November,4,Saturday
TT00237,U00351,CR00040,2025-06-24,carlsonjason,18,18-25,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,6,June,2,Tuesday
TT00238,U00351,CR00033,2025-03-20,carlsonjason,18,18-25,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,3,March,1,Thursday
TT00239,U00352,CR00032,2025-09-12,danderson,28,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,9,September,3,Friday
TT00240,U00352,CR00024,2025-08-06,danderson,28,26-35,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,8,August,3,Wednesday
TT00241,U00352,CR00058,2025-11-16,danderson,28,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,11,November,4,Sunday
TT00242,U00352,CR00021,2025-01-23,danderson,28,26-35,Male,Data Analysis with Python,Data Science,Free,Intermediate,2025,1,January,1,Thursday
TT00243,U00353,CR00034,2025-11-08,webbcharles,34,26-35,Female,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Saturday
TT00244,U00353,CR00058,2025-10-11,webbcharles,34,26-35,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,10,October,4,Saturday
TT00245,U00353,CR00060,2025-10-15,webbcharles,34,26-35,Female,Content Creation,Digital Marketing,Free,Beginner,2025,10,October,4,Wednesday
TT00246,U00353,CR00003,2025-05-09,webbcharles,34,26-35,Female,C++ for Beginners,Programming,Free,Beginner,2025,5,May,2,Friday
TT00247,U00356,CR00028,2025-02-11,donaldjacobs,21,18-25,Female,Deep Learning,Machine Learning,Paid,Advanced,2025,2,February,1,Tuesday
TT00248,U00356,CR00017,2025-02-01,donaldjacobs,21,18-25,Female,SEO Mastery,Marketing,Free,Advanced,2025,2,February,1,Saturday
TT00249,U00356,CR00047,2025-03-29,donaldjacobs,21,18-25,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Saturday
TT00250,U00356,CR00032,2025-06-30,donaldjacobs,21,18-25,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,6,June,2,Monday
TT00251,U00356,CR00004,2025-04-28,donaldjacobs,21,18-25,Female,Advanced Python,Programming,Free,Beginner,2025,4,April,2,Monday
TT00252,U00357,CR00048,2025-03-05,ychavez,15,<18,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,3,March,1,Wednesday
TT00253,U00357,CR00058,2025-04-16,ychavez,15,<18,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,4,April,2,Wednesday
TT00254,U00357,CR00023,2025-01-11,ychavez,15,<18,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,1,January,1,Saturday
TT00255,U00357,CR00034,2025-11-25,ychavez,15,<18,Female,Data Encryption,Cybersecurity,Paid,Intermediate,2025,11,November,4,Tuesday
TT00256,U00357,CR00055,2025-05-07,ychavez,15,<18,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,5,May,2,Wednesday
TT00257,U00362,CR00024,2025-05-22,eugene97,16,<18,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,5,May,2,Thursday
TT00258,U00362,CR00039,2025-03-07,eugene97,16,<18,Male,Project Planning,Project Management,Paid,Advanced,2025,3,March,1,Friday
TT00259,U00362,CR00001,2025-07-11,eugene97,16,<18,Male,Python Basics,Programming,Paid,Beginner,2025,7,July,3,Friday
TT00260,U00362,CR00014,2025-07-30,eugene97,16,<18,Male,Sales Mastery,Business,Free,Advanced,2025,7,July,3,Wednesday
TT00261,U00365,CR00013,2025-12-25,bfox,30,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,12,December,4,Thursday
TT00262,U00365,CR00031,2025-03-10,bfox,30,26-35,Female,Network Security,Cybersecurity,Free,Intermediate,2025,3,March,1,Monday
TT00263,U00365,CR00045,2025-07-29,bfox,30,26-35,Female,Financial Modeling,Finance,Free,Advanced,2025,7,July,3,Tuesday
TT00264,U00365,CR00032,2025-11-16,bfox,30,26-35,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,11,November,4,Sunday
TT00265,U00379,CR00038,2025-10-01,garciajohn,20,18-25,Male,Risk Management,Project Management,Paid,Intermediate,2025,10,October,4,Wednesday
TT00266,U00379,CR00017,2025-10-09,garciajohn,20,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,10,October,4,Thursday
TT00267,U00379,CR00001,2025-12-14,garciajohn,20,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,12,December,4,Sunday
TT00268,U00383,CR00021,2025-11-13,michael40,29,26-35,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,11,November,4,Thursday
TT00269,U00383,CR00013,2025-07-25,michael40,29,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,7,July,3,Friday
TT00270,U00383,CR00040,2025-03-05,michael40,29,26-35,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,3,March,1,Wednesday
TT00271,U00383,CR00051,2025-06-02,michael40,29,26-35,Female,HTML & CSS,Web Development,Paid,Advanced,2025,6,June,2,Monday
TT00272,U00383,CR00017,2025-12-18,michael40,29,26-35,Female,SEO Mastery,Marketing,Free,Advanced,2025,12,December,4,Thursday
TT00273,U00394,CR00004,2025-08-14,dianaeverett,30,26-35,Female,Advanced Python,Programming,Free,Beginner,2025,8,August,3,Thursday
TT00274,U00394,CR00014,2025-02-12,dianaeverett,30,26-35,Female,Sales Mastery,Business,Free,Advanced,2025,2,February,1,Wednesday
TT00275,U00394,CR00051,2025-03-03,dianaeverett,30,26-35,Female,HTML & CSS,Web Development,Paid,Advanced,2025,3,March,1,Monday
TT00276,U00394,CR00052,2025-02-23,dianaeverett,30,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,2,February,1,Sunday
TT00277,U00399,CR00008,2025-07-25,xgraham,31,26-35,Female,Photoshop Mastery,Design,Free,Advanced,2025,7,July,3,Friday
TT00278,U00399,CR00016,2025-09-18,xgraham,31,26-35,Female,Digital Marketing,Marketing,Free,Intermediate,2025,9,September,3,Thursday
TT00279,U00399,CR00050,2025-02-06,xgraham,31,26-35,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,2,February,1,Thursday
TT00280,U00399,CR00057,2025-03-14,xgraham,31,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,3,March,1,Friday
TT00281,U00399,CR00033,2025-11-21,xgraham,31,26-35,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,11,November,4,Friday
TT00282,U00404,CR00043,2025-05-24,lucerojonathan,21,18-25,Female,Corporate Finance,Finance,Free,Beginner,2025,5,May,2,Saturday
TT00283,U00404,CR00049,2025-03-23,lucerojonathan,21,18-25,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Sunday
TT00284,U00404,CR00038,2025-05-06,lucerojonathan,21,18-25,Female,Risk Management,Project Management,Paid,Intermediate,2025,5,May,2,Tuesday
TT00285,U00404,CR00005,2025-02-13,lucerojonathan,21,18-25,Female,Full Stack Development,Programming,Free,Beginner,2025,2,February,1,Thursday
TT00286,U00406,CR00032,2025-04-10,miranda71,33,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,4,April,2,Thursday
TT00287,U00406,CR00025,2025-02-06,miranda71,33,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,2,February,1,Thursday
TT00288,U00406,CR00031,2025-08-10,miranda71,33,26-35,Male,Network Security,Cybersecurity,Free,Intermediate,2025,8,August,3,Sunday
TT00289,U00406,CR00041,2025-10-09,miranda71,33,26-35,Male,Financial Accounting,Finance,Paid,Beginner,2025,10,October,4,Thursday
TT00290,U00406,CR00054,2025-08-05,miranda71,33,26-35,Male,Backend Development with Node.js,Web Development,Free,Beginner,2025,8,August,3,Tuesday
TT00291,U00407,CR00015,2025-06-05,zlopez,23,18-25,Male,Leadership Essentials,Business,Paid,Beginner,2025,6,June,2,Thursday
TT00292,U00407,CR00013,2025-12-27,zlopez,23,18-25,Male,Finance for Startups,Business,Free,Advanced,2025,12,December,4,Saturday
TT00293,U00407,CR00026,2025-05-27,zlopez,23,18-25,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,5,May,2,Tuesday
TT00294,U00407,CR00040,2025-12-10,zlopez,23,18-25,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,12,December,4,Wednesday
TT00295,U00407,CR00049,2025-07-11,zlopez,23,18-25,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,7,July,3,Friday
TT00296,U00411,CR00017,2025-02-05,robert66,17,<18,Female,SEO Mastery,Marketing,Free,Advanced,2025,2,February,1,Wednesday
TT00297,U00411,CR00034,2025-01-17,robert66,17,<18,Female,Data Encryption,Cybersecurity,Paid,Intermediate,2025,1,January,1,Friday
TT00298,U00411,CR00044,2025-07-21,robert66,17,<18,Female,Personal Finance,Finance,Paid,Intermediate,2025,7,July,3,Monday
TT00299,U00415,CR00003,2025-08-06,lisaponce,31,26-35,Female,C++ for Beginners,Programming,Free,Beginner,2025,8,August,3,Wednesday
TT00300,U00415,CR00043,2025-01-23,lisaponce,31,26-35,Female,Corporate Finance,Finance,Free,Beginner,2025,1,January,1,Thursday
TT00301,U00415,CR00045,2025-02-04,lisaponce,31,26-35,Female,Financial Modeling,Finance,Free,Advanced,2025,2,February,1,Tuesday
TT00302,U00415,CR00024,2025-11-27,lisaponce,31,26-35,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,11,November,4,Thursday
TT00303,U00423,CR00048,2025-04-07,reginaberg,27,26-35,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,4,April,2,Monday
TT00304,U00423,CR00014,2025-09-11,reginaberg,27,26-35,Female,Sales Mastery,Business,Free,Advanced,2025,9,September,3,Thursday
TT00305,U00424,CR00023,2025-06-07,kristi64,35,26-35,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,6,June,2,Saturday
TT00306,U00424,CR00048,2025-05-16,kristi64,35,26-35,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,5,May,2,Friday
TT00307,U00424,CR00024,2025-03-18,kristi64,35,26-35,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,3,March,1,Tuesday
TT00308,U00427,CR00023,2025-06-12,bernardsexton,29,26-35,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,6,June,2,Thursday
TT00309,U00427,CR00060,2025-10-03,bernardsexton,29,26-35,Female,Content Creation,Digital Marketing,Free,Beginner,2025,10,October,4,Friday
TT00310,U00427,CR00048,2025-07-14,bernardsexton,29,26-35,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,7,July,3,Monday
TT00311,U00427,CR00036,2025-07-29,bernardsexton,29,26-35,Female,Agile Project Management,Project Management,Free,Beginner,2025,7,July,3,Tuesday
TT00312,U00427,CR00059,2025-03-06,bernardsexton,29,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,3,March,1,Thursday
TT00313,U00438,CR00055,2025-07-16,eric69,21,18-25,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,7,July,3,Wednesday
TT00314,U00438,CR00032,2025-04-06,eric69,21,18-25,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,4,April,2,Sunday
TT00315,U00438,CR00006,2025-07-07,eric69,21,18-25,Male,Graphic Design Basics,Design,Paid,Advanced,2025,7,July,3,Monday
TT00316,U00438,CR00019,2025-02-23,eric69,21,18-25,Male,Content Marketing,Marketing,Free,Advanced,2025,2,February,1,Sunday
TT00317,U00438,CR00033,2025-09-06,eric69,21,18-25,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,9,September,3,Saturday
TT00318,U00444,CR00022,2025-09-19,morrowmichael,15,<18,Female,Data Visualization,Data Science,Free,Beginner,2025,9,September,3,Friday
TT00319,U00444,CR00023,2025-04-27,morrowmichael,15,<18,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,4,April,2,Sunday
TT00320,U00444,CR00001,2025-07-28,morrowmichael,15,<18,Female,Python Basics,Programming,Paid,Beginner,2025,7,July,3,Monday
TT00321,U00449,CR00020,2025-02-15,brownkaren,33,26-35,Female,Email Marketing,Marketing,Free,Intermediate,2025,2,February,1,Saturday
TT00322,U00449,CR00052,2025-11-05,brownkaren,33,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,11,November,4,Wednesday
TT00323,U00449,CR00022,2025-07-26,brownkaren,33,26-35,Female,Data Visualization,Data Science,Free,Beginner,2025,7,July,3,Saturday
TT00324,U00449,CR00049,2025-03-18,brownkaren,33,26-35,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,3,March,1,Tuesday
TT00325,U00450,CR00051,2025-07-04,colemanroy,20,18-25,Male,HTML & CSS,Web Development,Paid,Advanced,2025,7,July,3,Friday
TT00326,U00450,CR00055,2025-11-07,colemanroy,20,18-25,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,11,November,4,Friday
TT00327,U00450,CR00015,2025-12-25,colemanroy,20,18-25,Male,Leadership Essentials,Business,Paid,Beginner,2025,12,December,4,Thursday
TT00328,U00464,CR00021,2025-01-03,blakejoseph,25,18-25,Male,Data Analysis with Python,Data Science,Free,Intermediate,2025,1,January,1,Friday
TT00329,U00464,CR00008,2025-12-11,blakejoseph,25,18-25,Male,Photoshop Mastery,Design,Free,Advanced,2025,12,December,4,Thursday
TT00330,U00464,CR00041,2025-04-19,blakejoseph,25,18-25,Male,Financial Accounting,Finance,Paid,Beginner,2025,4,April,2,Saturday
TT00331,U00494,CR00028,2025-08-01,joel15,26,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,8,August,3,Friday
TT00332,U00494,CR00058,2025-08-29,joel15,26,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,8,August,3,Friday
TT00333,U00494,CR00053,2025-01-02,joel15,26,26-35,Male,React for Beginners,Web Development,Free,Advanced,2025,1,January,1,Thursday
TT00334,U00494,CR00038,2025-07-19,joel15,26,26-35,Male,Risk Management,Project Management,Paid,Intermediate,2025,7,July,3,Saturday
TT00335,U00494,CR00014,2025-12-25,joel15,26,26-35,Male,Sales Mastery,Business,Free,Advanced,2025,12,December,4,Thursday
TT00336,U00543,CR00034,2025-01-27,broberts,18,18-25,Female,Data Encryption,Cybersecurity,Paid,Intermediate,2025,1,January,1,Monday
TT00337,U00543,CR00053,2025-02-17,broberts,18,18-25,Female,React for Beginners,Web Development,Free,Advanced,2025,2,February,1,Monday
TT00338,U00543,CR00050,2025-03-09,broberts,18,18-25,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,3,March,1,Sunday
TT00339,U00548,CR00019,2025-04-27,vanessa32,32,26-35,Female,Content Marketing,Marketing,Free,Advanced,2025,4,April,2,Sunday
